date,crypto_7_index,nasdaq_10_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_return,nasdaq_10_return,year,month,year_month
2022-10-20,1085.710797442095,1400.565492433464,1114.3631897570567,1152.341229759805,1389.6846815283268,1442.9575698733004,-0.013539264964871456,-0.00622502542108383,2022,10,2022-10
2022-10-21,1091.4313773280958,1432.838484266986,1110.0091773247923,1147.8497911781158,1397.733415525151,1438.403471012357,0.005268972086745594,0.023042829491285,2022,10,2022-10
2022-10-22,1095.520333413964,1432.838484266986,1107.9093228628876,1144.1855034132,1397.733415525151,1438.403471012357,0.003746416101650052,0.0,2022,10,2022-10
2022-10-23,1123.9803887784728,1432.838484266986,1110.3669197170077,1142.7732265299703,1397.733415525151,1438.403471012357,0.025978573374187297,0.0,2022,10,2022-10
2022-10-24,1108.2163552881498,1441.2584579103084,1108.5620590185397,1139.2082906839944,1406.8751292006425,1435.707346271245,-0.014025185535003204,0.005876429015395868,2022,10,2022-10
2022-10-25,1191.579912638764,1485.0516204216583,1114.8949405068968,1137.5089083593807,1416.932722085942,1435.8037284096831,0.07522317907764386,0.030385363756925354,2022,10,2022-10
2022-10-26,1242.9406046797994,1433.5032938533598,1129.9990060345554,1138.7750905247087,1427.4219074045875,1433.23432277885,0.0431030193579689,-0.03471147121045004,2022,10,2022-10
2022-10-27,1227.2227127307908,1372.7805517858003,1145.8253102875165,1140.1132827293711,1423.1475889325402,1426.523304159126,-0.012645730527934385,-0.042359680879652806,2022,10,2022-10
2022-10-28,1277.8751975331218,1424.122993768433,1169.8458602988949,1144.551231634278,1424.9324444834722,1425.043251426904,0.041274077049649804,0.03740032732532761,2022,10,2022-10
2022-10-29,1387.511372552478,1424.122993768433,1206.8558597019426,1154.8355264647914,1424.9324444834722,1425.043251426904,0.08579568273255767,0.0,2022,10,2022-10
2022-10-30,1376.981553819733,1424.122993768433,1242.0385122526636,1164.13087651927,1424.9324444834722,1425.043251426904,-0.007588996343413146,0.0,2022,10,2022-10
2022-10-31,1394.1049253718795,1393.4855206366194,1275.8040793268397,1175.985006326761,1422.9508018845786,1423.1974241347543,0.012435440042494639,-0.021513221305936803,2022,10,2022-10
2022-11-01,1408.807339144562,1376.7630777008549,1313.377952308891,1189.173560605282,1419.9755000430025,1419.0900581667163,0.010546131431793615,-0.012000442550795132,2022,11,2022-11
2022-11-02,1350.5118769673072,1324.6706320267142,1333.2444478499588,1199.5994984906465,1406.454518512969,1410.228654881905,-0.04137930046038252,-0.037836899113486644,2022,11,2022-11
2022-11-03,1357.9482935969302,1298.9773112803082,1347.6204089646003,1210.6321088149662,1388.6693751842186,1400.2987347475446,0.005506368923109406,-0.019396006920675668,2022,11,2022-11
2022-11-04,1455.45410296327,1329.1885118896494,1376.14933274366,1226.971867569922,1369.1864866177175,1392.1884554835913,0.07180377178284658,0.023257681521445583,2022,11,2022-11
2022-11-05,1468.099786253018,1329.1885118896494,1399.9274063336472,1244.294732917898,1369.1864866177175,1392.1884554835913,0.008688479605094779,0.0,2022,11,2022-11
2022-11-06,1394.1100627606834,1329.1885118896494,1400.752242609673,1257.2211530076502,1369.1864866177175,1392.1884554835913,-0.050398293212191025,0.0,2022,11,2022-11
2022-11-07,1374.050080084447,1346.3870581587546,1400.3858083927623,1268.3227348815806,1358.296957155892,1388.9923455453168,-0.014389095389292783,0.012939132497206796,2022,11,2022-11
2022-11-08,1204.4374436720595,1350.8545235982383,1376.6773731802846,1272.2431807488915,1355.5562036324466,1387.017118548776,-0.1234399232391612,0.0033181137715281306,2022,11,2022-11
2022-11-09,968.4583470295548,1309.9098782540225,1321.6337491659087,1265.9501363832942,1341.2795641931452,1384.2295597850443,-0.19592474302613627,-0.03031018116973294,2022,11,2022-11
2022-11-10,1129.89191418032,1441.6159559900898,1294.0562538175354,1268.0539990851144,1347.295868612329,1387.7291410937924,0.16669128584199067,0.10054590771665772,2022,11,2022-11
2022-11-11,1082.6331401020466,1479.9254218973851,1259.6418596306748,1267.6350354076833,1360.1911616368952,1391.316500358465,-0.0418259246616145,0.026573974676206147,2022,11,2022-11
2022-11-12,1055.1956016519432,1479.9254218973851,1209.6095469667591,1265.7148100856823,1360.1911616368952,1391.316500358465,-0.025343338785580816,0.0,2022,11,2022-11
2022-11-13,1020.0517291865832,1479.9254218973851,1153.6035398334548,1260.7658262955924,1360.1911616368952,1391.316500358465,-0.03330555245903333,0.0,2022,11,2022-11
2022-11-14,1040.0885567643636,1469.4302175290634,1109.3508515839148,1257.5216454135077,1378.286109824689,1397.0231863691731,0.0196429524155195,-0.0070917116585956785,2022,11,2022-11
2022-11-15,1051.794557610403,1499.771784728271,1069.068911274659,1250.8651999359663,1403.3854190056843,1401.442076138987,0.011254811688781396,0.020648525419756814,2022,11,2022-11
2022-11-16,1033.1305030759877,1459.8754432544658,1047.6555437001502,1240.8742427167372,1419.7212854262864,1403.8245187053435,-0.01774496207398013,-0.026601608244706143,2022,11,2022-11
2022-11-17,1016.6732941731684,1457.0063351895762,1053.682412093102,1230.848079928279,1433.548695055139,1406.094407932096,-0.0159294579472975,-0.0019653101763897896,2022,11,2022-11
2022-11-18,1017.0034896999778,1451.1609169832436,1039.5713590330593,1218.4256176505105,1446.0869942282648,1408.5037138630382,0.0003247803681889483,-0.004011937398729293,2022,11,2022-11
2022-11-19,1012.4940093889726,1451.1609169832436,1030.8039676939247,1200.5676479760575,1446.0869942282648,1408.5037138630382,-0.004434085385818576,0.0,2022,11,2022-11
2022-11-20,960.927761093359,1451.1609169832436,1019.0204876241016,1180.755562608135,1446.0869942282648,1408.5037138630382,-0.050929929280997155,0.0,2022,11,2022-11
2022-11-21,932.3934154013588,1418.589772351992,1008.0631984009487,1158.7693002285864,1459.6719809905107,1407.825203771848,-0.02969457939224629,-0.022444888261573648,2022,11,2022-11
2022-11-22,964.1156850721908,1449.992140520645,998.5665894394272,1137.5935071775214,1460.7190040568305,1408.2410934199593,0.03402240851001381,0.022136327767673603,2022,11,2022-11
2022-11-23,1023.8320495918892,1475.8906626220744,995.071275937113,1122.0373249215488,1460.2146591474166,1407.804857334265,0.0619390032174687,0.017861146538442618,2022,11,2022-11
2022-11-24,1027.4483869627245,1475.8906626220744,994.361011422955,1106.299234129444,1460.2146591474166,1407.804857334265,0.0035321587874463933,0.0,2022,11,2022-11
2022-11-25,1031.3252021046533,1460.6469227822888,996.1924999143909,1086.102619802843,1459.1167473040696,1409.097411092785,0.003773245635616984,-0.010328502121358718,2022,11,2022-11
2022-11-26,1037.5315606310612,1460.6469227822888,998.758508780776,1065.5993709637023,1459.1167473040696,1409.097411092785,0.006017848214842969,0.0,2022,11,2022-11
2022-11-27,1049.1710048886905,1460.6469227822888,1003.3431332182408,1049.1737015412266,1459.1167473040696,1409.097411092785,0.011218400190688982,0.0,2022,11,2022-11
2022-11-28,1016.7743337185,1433.329219219988,1010.3239547963836,1032.1605707618955,1450.8114266155342,1411.9806809706038,-0.030878351593053743,-0.018702468841864328,2022,11,2022-11
2022-11-29,1041.6944037620508,1423.237262717543,1023.98657834147,1024.4109021947525,1446.231654048419,1411.9385033015135,0.024508948757994586,-0.007040920095061742,2022,11,2022-11
2022-11-30,1085.3219296537643,1512.5198161095925,1039.1373589141667,1029.975834700667,1453.1708391634209,1417.606803085941,0.04188130965679937,0.06273202348677454,2022,11,2022-11
2022-12-01,1057.8969865752215,1514.6846325710237,1043.3954760370832,1026.54750481471,1461.1113036118936,1424.1744961749966,-0.02526894770042265,0.0014312648590610877,2022,12,2022-12
2022-12-02,1074.0926182125622,1504.6495629951726,1049.226004943313,1026.1408132961633,1471.868777442291,1432.7449214592089,0.015309270980883971,-0.006625187421897549,2022,12,2022-12
2022-12-03,1053.3837220962378,1504.6495629951726,1051.983319942261,1026.05453331732,1471.868777442291,1432.7449214592089,-0.01928036350420781,0.0,2022,12,2022-12
2022-12-04,1076.199466589525,1504.6495629951726,1056.816808187069,1028.7282350984124,1471.868777442291,1432.7449214592089,0.021659480790042762,0.0,2022,12,2022-12
2022-12-05,1062.9682993801505,1474.1504064265914,1058.5414699985015,1029.8177466515451,1474.8885606805345,1441.0864974185558,-0.012294344701084148,-0.020269940136671605,2022,12,2022-12
2022-12-06,1069.5604194778605,1427.7851911921969,1065.1397307184216,1030.663740073805,1468.8753767517996,1445.7815773853438,0.006201614950844814,-0.03145216053413846,2022,12,2022-12
2022-12-07,1034.849902683599,1415.593753863432,1064.2841680836152,1030.745616245596,1463.2437306369425,1449.0771343236618,-0.03245306778574175,-0.008538705544763991,2022,12,2022-12
2022-12-08,1059.248236600386,1436.1752886122038,1061.024956451943,1032.7729944564155,1463.5994893109694,1453.140027895755,0.023576688613021535,0.014539153406547989,2022,12,2022-12
2022-12-09,1044.6630556222754,1427.1046208449573,1059.3707150828243,1034.0901166431922,1464.0829090768962,1458.720729923895,-0.013769370081673449,-0.006315850049203653,2022,12,2022-12
2022-12-10,1045.441072492578,1427.1046208449573,1055.7892718678263,1035.6590244100305,1464.0829090768962,1458.720729923895,0.000744753886064542,0.0,2022,12,2022-12
2022-12-11,1030.4664206048571,1427.1046208449573,1052.924609181404,1038.9703891486731,1464.0829090768962,1458.720729923895,-0.014323764659463611,0.0,2022,12,2022-12
2022-12-12,1022.742969389014,1439.9006133362511,1046.24254703134,1043.272748862371,1455.0055087302285,1458.6390469403789,-0.007495102277383925,0.00896640113442948,2022,12,2022-12
2022-12-13,1043.2125234211956,1460.3066288667842,1043.7730750364708,1047.0392649742284,1448.2082582671983,1457.7048187008263,0.020014367876231898,0.01417182223657254,2022,12,2022-12
2022-12-14,1035.524582810508,1440.647807605876,1039.5185954530516,1047.596052270353,1440.2080388435363,1456.3342277521033,-0.00736948650259206,-0.01346211875800607,2022,12,2022-12
2022-12-15,1010.3673614042048,1389.7888403885413,1036.4582777931273,1046.7826701008996,1429.6628430887804,1451.0969446883066,-0.02429418076973533,-0.03530284567041697,2022,12,2022-12
2022-12-16,911.9534963061362,1371.7187260086291,1018.0464352563462,1041.0983031581134,1422.6545349408343,1446.899005771838,-0.09740404219044974,-0.013002057474328477,2022,12,2022-12
2022-12-17,932.8416567443884,1371.7187260086291,1004.0687603966104,1036.1130696397004,1422.6545349408343,1446.899005771838,0.022904852629941796,0.0,2022,12,2022-12
2022-12-18,933.275210744692,1371.7187260086291,990.0480276781244,1030.5942222995095,1422.6545349408343,1446.899005771838,0.00046476698072939193,0.0,2022,12,2022-12
2022-12-19,893.8099793962236,1346.4836835786386,972.9659725270452,1024.738776855592,1414.0157761552352,1441.6360223617935,-0.04228680982212918,-0.018396659571323637,2022,12,2022-12
2022-12-20,925.6941056405606,1337.8954102738849,960.8348645584888,1019.214953135521,1401.7307913629454,1436.242426804205,0.035672152895266374,-0.0063782973455186465,2022,12,2022-12
2022-12-21,910.9519509220928,1362.5009929786509,944.3022929961008,1010.9116208149652,1393.655337879657,1433.5715325483318,-0.015925514301796784,0.018391260270284482,2022,12,2022-12
2022-12-22,916.792442444696,1306.9285811837813,929.4607754503744,1004.1923568087497,1377.0338338605982,1426.758982103719,0.006411415571031309,-0.04078706150032163,2022,12,2022-12
2022-12-23,916.9392847634632,1311.068740254684,917.7822658702815,996.7088647397449,1358.3790977840858,1418.9103191338431,0.00016016964360621166,0.0031678541050441655,2022,12,2022-12
2022-12-24,913.150996471946,1311.068740254684,917.9319533910078,990.031115900493,1358.3790977840858,1418.9103191338431,-0.004131449436692525,0.0,2022,12,2022-12
2022-12-25,909.6853694903195,1311.068740254684,915.0374174842492,982.1018731814833,1358.3790977840858,1418.9103191338431,-0.0037952397741625177,0.0,2022,12,2022-12
2022-12-26,915.794045927105,1311.068740254684,912.8522718820508,975.093575398005,1358.3790977840858,1418.9103191338431,0.0067151529986768654,0.0,2022,12,2022-12
2022-12-27,902.831454025312,1271.6475643756971,913.9799562106869,967.1541008526456,1337.2540673803137,1409.9103496859104,-0.014154483706727117,-0.030067970250994613,2022,12,2022-12
2022-12-28,864.8993228618676,1258.3904690691918,906.3806083633502,959.0612160992296,1320.8292709653947,1401.5799330120628,-0.042014631849967565,-0.010425133250668961,2022,12,2022-12
2022-12-29,866.5012789232347,1304.1234214617,900.824274363493,949.8827895431748,1312.3798578970286,1395.9078453332131,0.0018521879009760767,0.03634241796692561,2022,12,2022-12
2022-12-30,865.033318879173,1305.9519790481947,894.3543839178027,941.3289925554078,1307.313394830723,1386.071281663623,-0.001694123343806253,0.0014021353779885004,2022,12,2022-12
2022-12-31,869.2921329139386,1305.9519790481947,888.3984899366121,932.940947813568,1307.313394830723,1386.071281663623,0.004923294793180766,0.0,2022,12,2022-12
2023-01-01,872.6127350108968,1305.9519790481947,883.3312072539809,925.424105642427,1307.313394830723,1386.071281663623,0.003819892037705719,0.0,2023,1,2023-01
2023-01-02,898.9310226864646,1305.9519790481947,881.986913903499,919.5282986565916,1307.313394830723,1386.071281663623,0.030160329570756428,0.0,2023,1,2023-01
2023-01-03,921.490031906532,1287.9138684073896,882.6989121509275,913.7319895368456,1301.065702097411,1375.272673846307,0.02509537289373931,-0.013812231177100176,2023,1,2023-01
2023-01-04,951.3064531175048,1305.3725609538972,888.7582870374515,909.7216024086072,1293.924648094317,1365.783292796723,0.03235674850359871,0.013555792025204738,2023,1,2023-01
2023-01-05,946.0856311510324,1277.9583433360203,898.9065755735971,906.6605676346468,1290.3033683633469,1356.440813601933,-0.005488054821202293,-0.021001067770142212,2023,1,2023-01
2023-01-06,960.4836201885024,1317.6862355164992,910.6543682317556,908.9715259147594,1291.1305552710735,1351.198006188805,0.015218483997006649,0.03108700090863059,2023,1,2023-01
2023-01-07,954.484349355812,1317.6862355164992,921.8357470413356,910.002130324827,1291.1305552710735,1351.198006188805,-0.006246093849588963,0.0,2023,1,2023-01
2023-01-08,993.1554915011052,1317.6862355164992,937.3186668647312,912.8535722656086,1291.1305552710735,1351.198006188805,0.040515218684719745,0.0,2023,1,2023-01
2023-01-09,1034.0688969831176,1345.1591777735275,957.5006871112588,919.532568341175,1300.3195069458025,1347.8439787559523,0.041195367525153515,0.020849380919775395,2023,1,2023-01
2023-01-10,1046.4499204518868,1361.2185705956977,975.9405493319366,925.2828452369524,1313.1730196366157,1344.2746112313569,0.011973112724781299,0.011938656099236722,2023,1,2023-01
2023-01-11,1069.4138280174418,1392.2165118721662,994.4310238458004,932.8286489081596,1324.184655937924,1342.613272708843,0.021944583411730445,0.02277219981130818,2023,1,2023-01
2023-01-12,1095.0359105120642,1411.5678976525512,1012.3972060201204,941.3164331018438,1337.3866457634688,1341.264095771524,0.02395899681054492,0.013899695640272602,2023,1,2023-01
2023-01-13,1147.1445630206397,1419.4419516485088,1037.529572503821,952.2785892093284,1353.8276561686089,1339.3181587611298,0.04758624991961069,0.005578232551939122,2023,1,2023-01
2023-01-14,1254.657958867686,1419.4419516485088,1074.301364838719,968.5408255138876,1353.8276561686089,1339.3181587611298,0.09372262164059242,0.0,2023,1,2023-01
2023-01-15,1235.5840042525483,1419.4419516485088,1109.438821700811,984.0598081216128,1353.8276561686089,1339.3181587611298,-0.01520251354588431,0.0,2023,1,2023-01
2023-01-16,1235.6627804643815,1419.4419516485088,1139.7522328212208,999.2916526233876,1353.8276561686089,1339.3181587611298,6.375625741528168e-05,0.0,2023,1,2023-01
2023-01-17,1230.763903644831,1431.506032887606,1164.339108653935,1014.9074835576504,1369.5943401603222,1338.882836155498,-0.003964574232550255,0.008499171963380459,2023,1,2023-01
2023-01-18,1173.1847338836678,1414.9887963500394,1180.1809603329075,1029.587741225355,1386.7231467870745,1340.0828340584264,-0.0467832779224725,-0.01153836320497248,2023,1,2023-01
2023-01-19,1203.759497364733,1396.914922083654,1196.974169001319,1045.647656389236,1396.6267326079687,1341.282652919142,0.0260613376546861,-0.012773157153616377,2023,1,2023-01
2023-01-20,1303.811757866373,1451.6171217710717,1223.0711499206077,1066.541867769579,1409.933975607662,1346.2890071187817,0.08311648690678997,0.0391592922536923,2023,1,2023-01
2023-01-21,1289.3441480394968,1451.6171217710717,1240.8460980479647,1086.54434468032,1409.933975607662,1346.2890071187817,-0.01109639465941914,0.0,2023,1,2023-01
2023-01-22,1298.5663331106982,1451.6171217710717,1246.3346448283414,1106.827849351739,1409.933975607662,1346.2890071187817,0.0071526171544069594,0.0,2023,1,2023-01
2023-01-23,1313.9694916761352,1513.999897543048,1256.1328307562896,1126.5915859702948,1429.0316414760807,1354.67493508398,0.011861664801164906,0.04297467619826989,2023,1,2023-01
2023-01-24,1259.1257809668305,1504.978355933112,1259.065705819096,1142.66947878269,1443.126871983699,1361.4595714151446,-0.04173895288797358,-0.005958746512847446,2023,1,2023-01
2023-01-25,1306.4439527483282,1500.0565439662746,1268.5257119570329,1159.5807882889196,1454.1879527729143,1370.656141071454,0.03758017864201313,-0.0032703539871081766,2023,1,2023-01
2023-01-26,1306.4513833778,1545.6363208759954,1285.1840431437995,1176.74106220448,1469.9622489263502,1381.8260258629448,5.687675660448477e-06,0.030385372533493937,2023,1,2023-01
2023-01-27,1317.3552882616698,1571.4769620148627,1299.3835170059165,1193.734951160345,1487.4586150672571,1396.1036162267146,0.00834620026631061,0.01671844844084802,2023,1,2023-01
2023-01-28,1302.883715894847,1571.4769620148627,1299.2675117594756,1210.3253971860136,1487.4586150672571,1396.1036162267146,-0.01098532225571347,0.0,2023,1,2023-01
2023-01-29,1359.3563890772691,1571.4769620148627,1308.0190418891973,1227.7635351658307,1487.4586150672571,1396.1036162267146,0.04334436948859666,0.0,2023,1,2023-01
2023-01-30,1291.6013612389488,1524.9661047764266,1307.1484204052283,1240.02698584468,1501.2057786205555,1408.7976941175357,-0.04984346149600427,-0.0295969068352121,2023,1,2023-01
2023-01-31,1327.2563623257874,1556.620294632566,1308.809279236435,1253.3987211720084,1521.1689501891697,1420.8213547447197,0.0276052675050118,0.020757307167020622,2023,1,2023-01
2023-02-01,1355.22569772119,1619.6585419165128,1320.82176883073,1267.00881020552,1542.1741277073495,1435.7597625003536,0.02107304676723576,0.04049686844075673,2023,2,2023-02
2023-02-02,1346.9560732559503,1716.9651967569466,1325.8857838941829,1279.0050084314196,1567.544790109087,1456.190778136047,-0.006102027491911577,0.06007849946278965,2023,2,2023-02
2023-02-03,1379.438647997291,1687.984845448536,1335.0091919716192,1290.0666315255455,1590.420601298515,1474.4104107310295,0.02411554124613846,-0.016878822799174742,2023,2,2023-02
2023-02-04,1374.9090481255814,1687.984845448536,1342.203411954608,1295.79287387116,1590.420601298515,1474.4104107310295,-0.003283654462114538,0.0,2023,2,2023-02
2023-02-05,1341.3517666286552,1687.984845448536,1347.0119182963342,1300.8294339843078,1590.420601298515,1474.4104107310295,-0.024406910073560772,0.0,2023,2,2023-02
2023-02-06,1315.0681932947414,1668.1892425000442,1341.4758938235182,1304.610644119087,1611.4371886152362,1492.9928345007452,-0.01959484006195844,-0.011727358217621608,2023,2,2023-02
2023-02-07,1367.7785921450688,1712.4774829942255,1350.9980476867831,1311.1351530952888,1632.292333880015,1511.7924177139705,0.04008187493172355,0.02654869085944256,2023,2,2023-02
2023-02-08,1341.0056994054985,1676.340607048376,1352.716714821747,1319.1266276439474,1645.4002895092042,1527.5629619651534,-0.019573996035120556,-0.021102102833296943,2023,2,2023-02
2023-02-09,1235.5362415744105,1655.78545426777,1337.7555328033995,1320.6398059396463,1661.752708195622,1541.589956425728,-0.07864952242771617,-0.012261919024200152,2023,2,2023-02
2023-02-10,1223.8720126764213,1629.273915662738,1322.3700252309584,1316.833151406791,1670.8344108243937,1552.8784042252794,-0.009440620603023198,-0.01601145760563294,2023,2,2023-02
2023-02-11,1247.7144680348697,1629.273915662738,1305.9045027356558,1314.8507856922854,1670.8344108243937,1552.8784042252794,0.019481167239300268,0.0,2023,2,2023-02
2023-02-12,1245.3681591996635,1629.273915662738,1289.711891619916,1312.3175393155695,1670.8344108243937,1552.8784042252794,-0.0018804853957504752,0.0,2023,2,2023-02
2023-02-13,1224.4754994810153,1657.8352979275094,1275.102358226461,1308.0559206396113,1675.6065053257682,1564.6054232859915,-0.01677629186543117,0.01753012921289754,2023,2,2023-02
2023-02-14,1262.253669954331,1687.5819434009884,1268.5005428089098,1308.204867734254,1671.9335986562735,1577.3739943218238,0.030852532769604313,0.01794306437476978,2023,2,2023-02
2023-02-15,1360.8221205142474,1696.0576956490545,1267.6309838550571,1310.794304294536,1672.9427049313383,1589.9716925485595,0.07808925646734921,0.00502242411469811,2023,2,2023-02
2023-02-16,1299.4253047090322,1644.6854753326957,1262.4334345179986,1310.459729119833,1670.0047340354197,1600.9096296429718,-0.04511744399188178,-0.030289193845318696,2023,2,2023-02
2023-02-17,1366.9041625944844,1628.4535753459447,1278.854424645508,1312.819199326157,1659.5017455793843,1611.935279798319,0.051929770523102325,-0.009869303420137143,2023,2,2023-02
2023-02-18,1374.632226000217,1628.4535753459447,1297.6994513109826,1316.2357950454607,1659.5017455793843,1611.935279798319,0.00565369805521998,0.0,2023,2,2023-02
2023-02-19,1377.489044170503,1628.4535753459447,1313.921273327937,1317.0992548118052,1659.5017455793843,1611.935279798319,0.002078241813520121,0.0,2023,2,2023-02
2023-02-20,1404.1521621646352,1628.4535753459447,1333.7692736985582,1322.458816760647,1659.5017455793843,1611.935279798319,0.01935631946182803,0.0,2023,2,2023-02
2023-02-21,1363.8795660906314,1579.156474326848,1351.19478202476,1324.2027788446876,1647.3537289891935,1618.008582300975,-0.028681076851329035,-0.030272340437229928,2023,2,2023-02
2023-02-22,1351.7707863246353,1579.7512482881375,1362.3844215710485,1324.0382592543754,1637.8494532417394,1621.1395990031222,-0.008878188417107968,0.00037664029560025014,2023,2,2023-02
2023-02-23,1337.6528745416967,1615.2204359916534,1359.4882658244794,1323.595249791792,1636.092768282854,1626.3892218630526,-0.010444013086955417,0.02245238783128123,2023,2,2023-02
2023-02-24,1286.8590205556536,1584.7702793156586,1357.917480305307,1319.186696104095,1626.9596409563726,1630.4232092606424,-0.037972373066851195,-0.018852013011648183,2023,2,2023-02
2023-02-25,1277.070662822464,1584.7702793156586,1346.6882928338046,1314.527725375375,1626.9596409563726,1630.4232092606424,-0.007606394777388226,0.0,2023,2,2023-02
2023-02-26,1305.9648156895362,1584.7702793156586,1338.1048665449694,1312.8426324735124,1626.9596409563726,1630.4232092606424,0.02262533601955341,0.0,2023,2,2023-02
2023-02-27,1291.0849741243055,1596.451754930641,1327.304357789195,1311.7005744177773,1615.568367397579,1632.842991834673,-0.011393753787596661,0.0073710844829995015,2023,2,2023-02
2023-02-28,1262.109761283302,1598.1889744137432,1309.549057679028,1306.6687253291216,1603.3347772431653,1634.1149924250958,-0.022442529672112577,0.0010881753725013876,2023,2,2023-02
2023-03-01,1290.302242876522,1586.839601234078,1300.3518922772646,1304.254275018218,1596.104042980838,1637.06134939927,0.022337583036006414,-0.007101396243725522,2023,3,2023-03
2023-03-02,1266.823028432656,1599.3939467622124,1289.7334225407672,1305.744122011468,1592.4715894078713,1639.0981899768722,-0.018196678005862332,0.007911540346214663,2023,3,2023-03
2023-03-03,1218.3554805472256,1638.0294003732329,1274.8212482914582,1305.4814300053156,1599.8307051636698,1639.9729927605256,-0.038259130752774206,0.02415630851250472,2023,3,2023-03
2023-03-04,1202.3466010072082,1638.0294003732329,1264.2571958479025,1303.3210553849508,1599.8307051636698,1639.9729927605256,-0.01313974434852716,0.0,2023,3,2023-03
2023-03-05,1205.1461963815627,1638.0294003732329,1255.2666375427898,1301.405723822184,1599.8307051636698,1639.9729927605256,0.002328442873302361,0.0,2023,3,2023-03
2023-03-06,1197.379003446931,1631.9300290130946,1241.693411012464,1300.1154144872276,1606.3530527542894,1635.923699058437,-0.006445021324344435,-0.003723603104284101,2023,3,2023-03
2023-03-07,1188.7508607356935,1612.7423487324588,1228.9016468388877,1296.6152807149117,1606.04329184689,1632.340723024338,-0.007205857699524754,-0.01175766113712573,2023,3,2023-03
2023-03-08,1144.3883391414122,1628.7616375783111,1214.1864690711514,1286.308910173348,1611.5422116297216,1630.4632180280653,-0.0373186031317162,0.009932949834449811,2023,3,2023-03
2023-03-09,1086.5241247443068,1598.161607284981,1188.7142043046244,1276.1707587464564,1611.755943174014,1625.0196048990535,-0.050563442861116914,-0.018787298022826082,2023,3,2023-03
2023-03-10,1100.11103632281,1582.733645429633,1167.875205290894,1263.4663241620908,1609.8240270510005,1620.5621305362563,0.012504933180108146,-0.009653568065345786,2023,3,2023-03
2023-03-11,1106.1036542790223,1582.733645429633,1153.8437270073682,1250.6792493182245,1609.8240270510005,1620.5621305362563,0.005447284645232697,0.0,2023,3,2023-03
2023-03-12,1188.6751979319806,1582.733645429633,1152.134801622965,1241.688113783057,1609.8240270510005,1620.5621305362563,0.07465081896576864,0.0,2023,3,2023-03
2023-03-13,1243.440486008691,1590.334441490993,1156.921587826356,1234.03517682325,1610.260882083115,1617.4454156421243,0.04607254208045175,0.004802321656147468,2023,3,2023-03
2023-03-14,1262.3188937462655,1652.9694183816584,1165.0390741137728,1229.198954330661,1616.9578160355454,1618.5737729144537,0.015182397509165835,0.03938478300950532,2023,3,2023-03
2023-03-15,1206.6921489379167,1669.2630419915429,1167.2817351390509,1222.2904477884365,1620.862021237834,1619.1179512032172,-0.04406710941580039,0.009857183943449366,2023,3,2023-03
2023-03-16,1244.0915775510646,1742.1729857940134,1179.7446399402572,1217.8351479317394,1634.6423908354489,1621.717524650504,0.03099334709856638,0.04367792371146262,2023,3,2023-03
2023-03-17,1333.7712843359905,1733.5852477558944,1210.6505348892176,1220.0690652546127,1649.7477532133785,1623.5045509413062,0.0720844899227242,-0.004929325680139041,2023,3,2023-03
2023-03-18,1294.8479620796547,1733.5852477558944,1234.9926506088234,1220.915603314479,1649.7477532133785,1623.5045509413062,-0.029182906179985313,0.0,2023,3,2023-03
2023-03-19,1327.0837647421731,1733.5852477558944,1262.615164416717,1221.9212675550807,1649.7477532133785,1623.5045509413062,0.02489543452711196,0.0,2023,3,2023-03
2023-03-20,1293.2394617723785,1731.03961960693,1275.685697396767,1222.023862204989,1662.5325009669557,1627.6166530496027,-0.025502763178155474,-0.0014684182114838018,2023,3,2023-03
2023-03-21,1352.721064965626,1761.9843766338383,1289.3457697663837,1226.3386861898614,1683.0103471355628,1633.9752626347406,0.0459942686188437,0.017876400214303034,2023,3,2023-03
2023-03-22,1299.4432582816737,1745.8832289288837,1293.9863153333097,1226.7739726377258,1703.4040450729692,1641.9146319015042,-0.039385656114777956,-0.00913807631808572,2023,3,2023-03
2023-03-23,1348.2427141809062,1777.5164526663011,1311.680135988683,1230.6511005304997,1726.801796469883,1651.3320225861787,0.037554126036840385,0.01811875113596506,2023,3,2023-03
2023-03-24,1295.957089300282,1775.4441327874497,1318.1633249573356,1234.3464152330262,1742.1111357706068,1658.9617224335975,-0.038780572912191946,-0.001165851306604182,2023,3,2023-03
2023-03-25,1283.792072617136,1775.4441327874497,1311.915923492479,1238.2247710239749,1742.1111357706068,1658.9617224335975,-0.009386897748068335,0.0,2023,3,2023-03
2023-03-26,1306.3457566187565,1775.4441327874497,1313.3531478098664,1243.043797701937,1742.1111357706068,1658.9617224335975,0.017568019372204535,0.0,2023,3,2023-03
2023-03-27,1259.8233308322738,1757.1904328840142,1304.945593571129,1246.0173371012388,1753.1020596321655,1667.1722059368524,-0.035612643552268786,-0.01028120207577421,2023,3,2023-03
2023-03-28,1293.0234902788,1740.5214704007335,1304.9185971344318,1250.9827004128151,1752.8956202080058,1674.0326685782857,0.026353027947651375,-0.009486144569955668,2023,3,2023-03
2023-03-29,1323.266291113252,1786.9077819129998,1301.236750402885,1259.50069812576,1759.560936977644,1683.0192784592025,0.02338921223150492,0.026650812587555306,2023,3,2023-03
