date,crypto_7_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_index,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2017-10-26,157.52784068156805,157.29370284838953,155.44584154738567,484.8609035131116,492.7531191996816,487.7875271698925,0.003826306865846618,0.0006465610964561108,0.3248928497640936
2017-10-27,157.0555287236863,157.3416453321303,155.75307660138532,504.56643274001596,493.50623560882184,489.4081275397695,-0.002998276087821772,0.040641613056705106,0.3112682860625631
2017-10-30,158.423635399703,157.37128184262826,156.64328134310603,503.1134948950099,494.0990971085062,490.79797943793267,0.008710974310389474,-0.002879576901530956,0.3148864759287821
2017-10-31,159.67094340764734,157.63571563582667,156.98100549363267,504.08939332833125,495.3184708332003,492.21594645755033,0.007873244448641792,0.0019397182608369423,0.31675124595142595
2017-11-01,160.72501876660394,158.22342448986834,157.35926702707224,505.9773802862432,496.8676322452818,493.5118880465522,0.00660154776104438,0.0037453415661976575,0.3176525770295859
2017-11-02,161.78085101097201,158.83010732397352,157.65420337766503,503.64135757502663,498.28148943720396,494.670922017586,0.006569184141152817,-0.004616852061440024,0.3212223312833712
2017-11-03,162.20288866794718,159.41448832227093,157.93031550683742,514.8131721521979,500.70121854581686,496.14225048235244,0.0026086996967678022,0.02218208335979832,0.3150713646075745
2017-11-06,161.6349578922967,161.25471476686852,158.73153799134622,520.6821590707443,505.21803669508506,497.83008503069914,-0.0035013604277609467,0.01140022679297581,0.3104292226581468
2017-11-07,162.03484265832924,161.7061156741968,159.0064970484968,524.4380269902902,510.1651771297324,499.6417310041096,0.0024739992588669324,0.007213360116369083,0.30896852310316786
2017-11-08,163.05644918323537,162.12930389614533,159.33291438518683,524.1676602676008,512.6153305706805,501.2708414779286,0.006304857079784565,-0.0005155360762851835,0.31107689684630857
2017-11-09,162.0693581405149,162.29734631788418,159.58993197027036,517.9906260750063,514.4749719681801,502.4766606732825,-0.00605367679515223,-0.011784462607710267,0.31288087077669796
2017-11-10,148.86293147914446,160.68260637640574,159.16151422725565,519.6434105424465,516.4192241199445,503.7293137397663,-0.08148626497255829,0.003190761346327786,0.2864713156349834
2017-11-13,148.90885038852633,154.30232410650643,157.4196428273317,521.8311082280911,518.4009401126755,504.9667024305965,0.0003084643633279871,0.004209997935624488,0.2853583238725558
2017-11-14,149.24841410767883,152.7540061334292,157.09702693082733,520.4429849818201,520.5011435385246,506.067721939537,0.002280346119565957,-0.002660100604167548,0.2867718816747858
2017-11-15,153.29691312804698,151.66176494214392,156.9241471589186,517.0131994901126,520.776146955764,506.9473266073093,0.02712590980998475,-0.006590127239062271,0.29650483445921894
2017-11-16,157.2552390137589,150.93661367095933,156.91116612711818,521.3838899937089,520.8638633211345,508.0431974214128,0.025821301974982225,0.00845373098386415,0.3016112350837238
2017-11-17,153.21250144753623,149.82950658433703,156.72816482825388,519.7388969625106,520.2764720676621,509.25293520387623,-0.025708126429218492,-0.0031550515134215473,0.29478744489386877
2017-11-20,163.12100667622266,155.44454550580198,157.09739196918522,518.7064116395273,519.593815989153,510.4492362824446,0.06467164973531458,-0.001986546185050453,0.314476557481967
2017-11-21,160.5592623716625,156.900847003694,157.13969287223355,525.5187821159252,520.5348354942678,512.0296306670292,-0.015704564094831452,0.01313338397893582,0.30552525967805355
2017-11-22,170.25945348836945,159.52722692628035,157.59371357327,525.8278392426931,521.3078890817986,513.4759401889054,0.06041502043185121,0.0005880991075590813,0.32379315202021297
2017-11-24,178.73359212580488,164.3657499308011,158.79736102560585,529.8270155818182,522.3073775010146,515.6321021748681,0.04977191259464675,0.007605486131895711,0.33734329671644325
2017-11-27,206.0612446545386,178.5065549237014,163.44583720623964,530.651650956456,523.583460747844,517.8126139578847,0.15289600686533866,0.0015564237956653404,0.38831735335814016
2017-11-28,251.72150634993548,189.58161738291548,167.71663071536375,528.7227978096703,525.0471605377887,518.9629170564394,0.22158587740235314,-0.0036348763700426723,0.476093535956341
2017-11-29,231.23273388061673,198.41580132153476,170.96312046285811,512.6114982983331,523.9506115758667,519.4152029327882,-0.08139460456285319,-0.03047211048602616,0.4510876846270864
2017-11-30,249.61838881739416,208.33566823766284,175.13212192366188,517.5836808316228,523.6812095595058,520.0577880519926,0.07951147153010685,0.009699709331131512,0.4822763894261931
2017-12-01,259.65649709867296,219.47688736847613,180.40800600078228,512.8241814306376,522.9459307833945,520.3838262017258,0.04021381729461471,-0.009195613341861808,0.5063265471887521
2017-12-04,276.2215151643779,249.97608308886595,197.77744602036512,500.1642798054455,519.7766179945845,520.2182510698409,0.06379589284611664,-0.024686631566152917,0.552261579479092
2017-12-05,275.98194663266156,258.71617083613137,203.81237614060237,499.91213652533787,516.5371551549152,519.5086779447523,-0.0008673058344993434,-0.0005041209264398105,0.5520609052440428
2017-12-06,280.71321044797446,262.34013384838624,209.8798188701227,505.1732279028699,513.4554316950466,518.7701574129487,0.01714338156187556,0.010524032111121517,0.5556771320073745
2017-12-07,291.0214493981834,269.81372328808203,216.2496384122382,507.53461595517365,510.5658023198863,517.9652330779433,0.03672160256996304,0.0046744125022353256,0.5734021685407305
2017-12-08,295.5878651105616,275.559907824728,223.02941763428703,508.1307748876603,507.9917994546351,517.2015718693746,0.01569099364263815,0.001174617284704249,0.5817161245073404
