date,crypto_7_index,nasdaq_10_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2023-04-28,1391.2211715191743,127.83482005295241,1374.3444001372122,1398.3680389750664,124.35253951290129,126.25685282477613,-0.00013292540758491622,0.0113244283307401,10.882959517155774
2023-05-01,1345.3317409077051,127.45040604951203,1365.0572001926294,1400.0566129187112,124.49089300747076,126.25261046447535,-0.03298500019328998,-0.003007114988554327,10.555727381402534
2023-05-02,1356.038551101856,126.54228643575942,1361.3890316527127,1400.4959888157823,124.75868633647002,126.09051783140714,0.007958490733985801,-0.007125278309429772,10.71609016477084
2023-05-03,1369.228853351572,125.00545743788155,1365.8750768138984,1400.3128948189246,124.85178774321464,125.90341283756992,0.009727084999905156,-0.012144786072425418,10.953352608880916
2023-05-04,1349.699700976414,124.99734474156321,1366.6445167053357,1398.4802352773816,125.04755152848217,125.73253973734715,-0.014262884051380431,-6.489873710002758e-05,10.797826975980728
2023-05-05,1392.5069336528961,127.88154247046648,1369.1979183729316,1398.6011680294646,125.98883822589426,125.79710295885594,0.03171611629276794,0.023074071972220445,10.889037673083179
2023-05-08,1288.3951142700303,129.04229951889246,1360.478523815634,1395.3544494071143,126.89469135114953,125.8557273523475,-0.07476574576885897,0.009076814573878433,9.984285145828501
2023-05-09,1286.548311852619,127.86027685901954,1347.3712972040335,1390.720730362373,127.07680419575588,125.85545290233061,-0.0014334130865263361,-0.009159962774065944,10.062142390565793
2023-05-10,1297.5115761245918,129.53719671085562,1335.6575977797106,1385.185140024202,127.2896012779938,125.99313760389835,0.008521455565229319,0.013115252782418763,10.016517333016026
2023-05-11,1264.1921863251998,129.77669252449365,1325.5151534568975,1377.643448359513,127.58038708736649,126.2280008723799,-0.025679454744373276,0.00184885746889063,9.741288375696584
2023-05-12,1278.8507625407096,128.75462605992425,1315.8666798867541,1368.6211658824764,127.85692954038709,126.29766075168176,0.011595211846799902,-0.007875578000082761,9.932464577587403
2023-05-15,1282.837406443834,130.16739160577956,1305.0677490232868,1358.4683029081066,128.50217131137435,126.4394994610403,0.0031173644493154296,0.010972542028880428,9.8552901046753
2023-05-16,1279.5203859288838,130.97094758059913,1296.2953346423456,1348.2148476254602,129.24887166625382,126.63525760524713,-0.00258569051564006,0.006173250957145937,9.769497812799061
2023-05-17,1299.97886474123,133.00623163379814,1284.7293260283873,1337.3997899673923,129.8894578116703,126.94347693960738,0.015989177692932177,0.015539965853469173,9.773819232172675
2023-05-18,1277.4820948454042,136.2176058924113,1283.365198600309,1330.6308735093464,130.78637110836016,127.41366873958144,-0.017305488962933158,0.024144539839719315,9.378245098907385
2023-05-19,1277.7308921230474,135.7054765974029,1282.2630211341125,1325.5045398284826,131.76702107565808,127.95202763451657,0.00019475598025775476,-0.003759640992463953,9.415470356540498
2023-05-22,1267.4766218301356,136.991993782241,1278.5086518473056,1322.3681650555325,132.69887070958126,128.55828228205544,-0.008025375574878257,0.009480215663328018,9.252194868007281
2023-05-23,1284.704771209739,135.17331719985197,1281.0727249578729,1319.5662883586194,133.37344879400104,129.11742907921874,0.013592479011350411,-0.013275787381268112,9.504129940898911
2023-05-24,1248.1495025804616,134.73380152029816,1277.235067462842,1313.6648494190163,134.12084572654777,129.80231253774866,-0.028454217224440748,-0.0032514973269760494,9.263818644591744
2023-05-25,1246.305883928555,139.90559310485474,1272.668627148432,1308.3389262380706,135.33812091393216,130.66469913717742,-0.0014770815900619905,0.03838525690064065,8.908191990540999
2023-05-26,1255.0525244395756,145.13004971299256,1269.6101444622686,1301.8458976520778,137.10800868048133,131.55644559483574,0.007018052810157549,0.03734272870865318,8.64777850570266
